date,asset_0,asset_1,asset_2
2020-03-13,0.021622280911906922,0.011597623143520227,-0.006447958951447002
2020-03-16,-0.01926668053024096,0.021497944159853007,-0.004000511492501793
2020-03-17,-0.010643349935276443,-0.015453236744620222,0.026376940492074168
2020-03-18,-0.02695601726183715,-0.011087586959272039,0.01698437871394601
2020-03-19,0.0141166656696059,0.014466417571246205,0.012317185210500473
2020-03-20,0.021046950250500504,0.010238010618702345,0.01143636002302906
2020-03-23,-0.016157484177110593,-0.006169572722961406,0.007211951782802025
2020-03-24,-0.014033124766078636,0.02736178427616851,0.007105554642668408
2020-03-25,-0.0019234620997756217,0.009588009971359366,0.01815402184369427
2020-03-26,-0.007784170795287296,-0.024157092849406852,0.009387070286302044
2020-03-27,0.010687567057655696,0.011148923349188381,0.014874079376509534
2020-03-30,0.004319222159174229,-0.015106732113167804,-0.035114788089479966
2020-03-31,-0.0024468253061011866,-0.011061481507363427,-0.0039023954808967798
2020-04-01,-0.005025157622995431,-0.01579201603342327,0.0011795781938868492
2020-04-02,-0.0014008189186877802,0.03706092248345212,0.0008541445564421127
2020-04-03,0.00042312791653515276,-0.0016087034436693365,0.002050093609441961
2020-04-06,-0.003691824567100799,-0.007531543497396728,0.0007048079983219832
2020-04-07,0.008874586972610527,-0.009669807515772514,-0.0009301419440710755
2020-04-08,-0.001119048254577852,-0.01797864914695311,0.0018891182561433313
2020-04-09,0.005412214696486381,0.008185830923493113,0.010467005481783158
2020-04-10,0.010786308836039944,0.02092355328785721,0.0036953030384942634
2020-04-13,0.0058462245835837106,0.015651949018630016,-0.014290833292081865
2020-04-14,-0.0022916064081087996,0.029582119217127133,-0.009002688505483221
2020-04-15,-0.0010242270394563403,0.014381386054735039,0.002503807040784676
2020-04-16,-0.0025441189039172103,0.007578892848402071,-0.008728215539014702
2020-04-17,0.009747702684929888,0.02322758844119155,0.0003069740702074008
2020-04-20,-0.004898155206318906,-0.038092321650020126,0.015584372513547856
2020-04-21,-0.033386542970796095,-0.03271804913898675,-0.004318637090086931
2020-04-22,-0.009487386211794303,-0.01548805216089481,0.018832374616684563
2020-04-23,-0.01603244351566926,-0.053244870185211256,0.0037725739816888634
2020-04-24,-0.002595720837737205,0.028485663538400943,0.004274169317765067
2020-04-27,-0.011580084846497887,0.008960534967784914,-0.006385372336373915
2020-04-28,0.006551170404627978,-0.011474992073777454,0.0023771680112881803
2020-04-29,0.0023263640719301194,0.005753857708741575,0.002397725878230199
2020-04-30,0.01178987530524912,0.019732916648867754,0.02568725256463439
2020-05-01,-0.021815846500920697,-0.007438624316162748,-0.007197082132249814
2020-05-04,-0.003401246813345986,0.04462714462159222,0.002479651244559762
2020-05-05,0.00013755999824577005,0.0014679894233490674,-0.021074703986249027
2020-05-06,0.013696788690898928,0.02411087250000116,0.004319190490394992
2020-05-07,0.010044284880053905,-0.02108379350374339,0.0020613024260797944
2020-05-08,-0.003660855460415871,-0.008088093314988628,-0.0058683606810874984
2020-05-11,0.015653267885578952,-0.000475407972125157,-0.004018012792219039
2020-05-12,0.004066737220372086,-0.02932342937072346,0.004003203403601051
2020-05-13,-0.024112652962716297,0.00443645176412371,0.014039115381544676
2020-05-14,-0.007310432967496041,-0.019248338198623437,-0.0009917204070891234
2020-05-15,-0.011248556857281253,-0.0045678079653576585,-0.0012444629700037095
2020-05-18,0.016229768739951526,0.015269307664072739,-0.0012743198976012406
2020-05-19,-0.010140450601099044,-0.015965614717407862,-0.00020112562358381804
2020-05-20,-0.02036717652282086,-0.06068554488984248,-0.0013752579871454966
2020-05-21,-0.014043755090915322,0.005786184878860167,0.005064481035773669
2020-05-22,-0.01983349773719849,-0.029767999738778098,0.011072515883775919
2020-05-25,-0.013742442914197761,0.011717873450826645,-0.012787621836468607
2020-05-26,0.005355162291791025,0.022686910369113515,0.0070957327704346896
2020-05-27,0.007554284217170931,0.018943360831815043,0.0038934665415109246
2020-05-28,-0.0020307354791513203,0.01951075741832083,-0.0011160738180598958
2020-05-29,-0.011117510722353877,-0.013533270128566921,-0.011076027143404027
2020-06-01,0.006407799892102018,0.0013716840450916797,-0.002927660533108489
2020-06-02,0.004980348905562483,0.007551066151003196,-0.00939711742111975
2020-06-03,-0.008999510836216163,0.007800259504962383,0.012003782927028696
2020-06-04,0.00835638985886397,0.008255849017896501,0.006738079754959172
2020-06-05,8.643926900272613e-05,0.02843289288975293,-0.006243906899812441
2020-06-08,-0.009192686012937767,-0.009595278420184511,-0.009599574193934955
2020-06-09,0.022482517798547846,0.05868091356691974,0.008411466959389375
2020-06-10,0.0015482372082482334,-0.010538372816193646,-0.0019152063919919563
2020-06-11,0.011120705292957238,0.0003759930474177306,0.0031464582748834775
2020-06-12,0.03565156826108949,0.038848376017389434,0.0009133118112569305
2020-06-15,0.0014781963804884604,-0.03457709287436226,0.010665811474054068
2020-06-16,0.013978053739820678,-0.027428089713175008,-0.0036689941121780196
2020-06-17,0.0036892023582070057,-0.006213753912028327,-0.007811169279214687
2020-06-18,-0.021620184546666078,-0.03560105564131574,-0.01363105558919889
2020-06-19,0.01006554624304955,-0.010483226215928806,-0.0012740762241440489
2020-06-22,0.015867188820841274,0.008563375755428197,-0.00854434338738818
2020-06-23,0.0008517106432749128,0.019598316953328497,-0.005245959891670782
2020-06-24,0.01663722428326365,-0.0060458723749167494,0.016332081039027852
2020-06-25,-0.005108373973419416,0.0017606652651053062,0.006781250964561128
2020-06-26,0.00029334387875229055,-0.011707838825059548,0.014953338184923719
2020-06-29,-0.012275011586036225,0.03189407868566788,-0.007131338049851044
2020-06-30,0.004507114696876652,-0.0028968712469774767,-0.003973736439686456
2020-07-01,0.005881796741065516,0.002361445402143202,0.00849206194984175
2020-07-02,-0.027636173825677096,-0.014572931294397544,-0.026701693725336585
2020-07-03,-0.010106017505257156,-0.03045628922963409,0.006072076747858026
2020-07-06,-0.002339043331520244,0.008623815544832906,0.0006134689133938625
2020-07-07,-0.002028354026023722,0.026114098368347653,-0.013669681349403343
2020-07-08,-0.00022589633066763022,-0.004193094316244681,0.01698864449222083
2020-07-09,-0.004358678107060274,-0.008216729180423366,0.0159710187536341
2020-07-10,6.117372472465445e-05,0.0202613337500318,-0.006654335447576337
2020-07-13,0.022335539760762618,-0.008600100430254186,0.006067065011330143
2020-07-14,-0.018223800733929076,-0.021898294336694782,-0.0007949232204835058
2020-07-15,-0.0033986833865458812,-0.015036128687822193,0.007318080318003625
2020-07-16,0.017681916386198905,0.006596524112398848,0.016667326628605685
2020-07-17,0.015613847028604754,0.010726987755641815,-0.005220447110466564
2020-07-20,-0.01453897070974766,0.005305775075401668,0.0011950294857675005
2020-07-21,-0.01546307489000438,-0.06403291834733048,0.005492899641721504
2020-07-22,0.00840568844267523,0.01655305907988823,0.014361759736602876
2020-07-23,0.008340900523975075,0.0005514746128924446,-0.013752182259764507
2020-07-24,-0.016466785225599193,0.027901876972991558,0.011048355965983766
2020-07-27,0.003753942182914429,-0.012576618282827495,0.00036787135534595695
2020-07-28,0.017950161771993812,0.027352238588039188,-0.0009548419321318793
2020-07-29,0.00958016835873514,0.018958532145697007,0.00379735350669832
2020-07-30,-0.002137326828297601,0.007533398584867524,-0.011234073481450309
2020-07-31,0.017879642531173752,-0.0070341249823533195,-0.008525462046684477
2020-08-03,0.005452307508471363,0.013938038771590198,-0.0002442199480711855
2020-08-04,0.023443241624409986,0.0018990523040301713,0.013399430922658743
2020-08-05,-0.008323892047431709,0.029398208090102344,-0.006907705391980578
2020-08-06,-0.0035323536694680437,-0.03035574012614863,-0.02277219130955912
2020-08-07,0.010717577825396342,0.02699092173596554,0.013419953583168309
2020-08-10,-0.0032357352105203997,-0.0024016248809106216,0.00981399091327291
2020-08-11,-0.01956497924054274,-0.019864683069510485,-0.0020051918394971228
2020-08-12,-0.0033192877393478895,0.02500899506231979,0.0030799337861440418
2020-08-13,0.01423461699784994,0.02720853339684502,0.0071886819932191195
2020-08-14,-0.02032752434547836,-0.009766100059151977,-0.0035511890075568616
2020-08-17,0.018702917806141372,-0.0054057892959090935,0.00041694563434948456
2020-08-18,0.018619416930020918,0.018745937799212527,-0.002342832285898785
2020-08-19,0.019893200881942616,0.020850717158487554,0.01104634087985154
2020-08-20,0.02425119809260966,0.06472899294596397,-0.005653168455780003
2020-08-21,0.0016284430332685735,-0.018574706474103492,0.02279072058978733
2020-08-24,-0.01308159696174556,-0.007925929025236929,-0.016074252620486635
2020-08-25,0.009662638292612703,0.01697982905271487,0.015655399614994764
2020-08-26,0.021037160107995237,0.03474853391091786,0.01562858952363099
2020-08-27,0.027319709401750172,-0.022489173301545855,0.017919729461225293
2020-08-28,0.007935960618854676,-0.00368164367883508,-0.0019966045672291984
2020-08-31,0.010761359077509788,0.020097496568623432,0.014759579863245016
2020-09-01,0.01294644308869827,-0.00010751101849328516,0.0014794415024595971
2020-09-02,-0.014652950795106411,-0.031778017315540794,0.001715931880676879
2020-09-03,-0.019460194820148494,-0.0071813725980538565,-0.00907062705649796
2020-09-04,-0.021380481947606944,-0.03436633281221045,0.007979925710606428
2020-09-07,-0.028329272580763176,-0.006418991983773579,-0.0036688390012250176
2020-09-08,0.01453733224213588,0.019848236936000303,0.0004059916885237057
2020-09-09,-0.0013938984865609074,0.0005955584171566817,0.0019515588178814314
2020-09-10,-0.005213764076008712,0.015747038138970982,-0.013247481322601437
2020-09-11,0.00791187027048865,-0.026193236569761323,0.00732959721361665
2020-09-14,0.006820862956567211,-0.021703555206442366,-0.009578014885267933
2020-09-15,0.023939551112150428,0.03578512961329772,-0.011819235719360763
2020-09-16,-0.009450256111050279,0.013254652496432227,-0.010874471678987745
2020-09-17,0.01473289725515064,0.011844059822078716,-0.0013357473736533114
2020-09-18,0.0012379473582829258,0.024049357824058995,0.02904254198423949
2020-09-21,-0.02367823025511313,0.0013948103286029424,-0.008553631460869082
2020-09-22,-0.02648427500369437,-0.049220558865749,0.005675679027631179
2020-09-23,-0.0020132849710621354,-0.026613671164034625,0.011664743081874098
2020-09-24,-0.003134067751012547,-0.0041259635658352604,-0.0037108239010246965
2020-09-25,0.007857925536229132,-0.00481431877287045,-0.00935683235081195
2020-09-28,0.0021986651104300026,0.006182051596642835,0.0016594572412659335
2020-09-29,0.011527861702441149,0.0021220910522972503,0.0035161027684417943
2020-09-30,-0.0055834065186168135,0.0138683417061893,-0.010918788451823166
2020-10-01,0.006466440687124442,-0.005719300621296363,-0.01757696842719079
2020-10-02,-0.012055498626145317,-0.014091512977323117,-0.012938440417046063
2020-10-05,0.0038287863222861047,-0.027572436464864757,-0.0037682969374688044
2020-10-06,-0.011180310059941101,0.014324358316743913,0.002918977360367392
2020-10-07,-0.01726062106348013,-0.013809937464610383,0.008172086861506826
2020-10-08,-0.011964381935664518,-0.016134559863411085,0.0036627774565236547
2020-10-09,0.012364677214595922,0.03392934832785062,0.0053668628619049814
2020-10-12,0.01950166147903087,-0.010020298262878279,0.01169888212386852
2020-10-13,-0.015467694058989592,0.0003906796735825806,-0.008022590172518145
2020-10-14,0.03219157001717513,0.0028769629809329814,0.008584936492154827
2020-10-15,0.008893861659639074,-0.007884146575047156,0.010815427402684739
2020-10-16,0.01734623203103341,0.02470878327918804,0.012607012427810068
2020-10-19,0.006244360463680922,0.0015920582718856162,0.003548080995203154
2020-10-20,0.007696698446847652,0.030206620091055285,0.0014047481686849978
2020-10-21,0.007641869232667421,0.00950668749739634,0.012669678495183146
2020-10-22,-0.010608368954865537,-0.0020122822919601915,0.009770428834765785
2020-10-23,0.0051924962709644674,-0.004464462163669232,-0.005262739684731174
2020-10-26,0.00960090647256363,-0.00018819050032700408,0.011475464437519314
2020-10-27,0.00148784394298743,0.004174660395497512,0.002428540325092763
2020-10-28,0.009109726435584307,0.01933264064867117,-0.0027042527016195974
2020-10-29,0.015301991505059648,0.02631577315233981,0.003039258955089166
2020-10-30,0.0065311956413809215,0.03288746255196094,-0.00032850953511048386
2020-11-02,0.028261010314269565,0.05539030617731582,0.01047724393536687
2020-11-03,-0.006614256948564923,-0.009650971558044955,-0.016322081451046737
2020-11-04,-0.020911569250700302,-0.003990790376039064,-0.0025427021534077613
2020-11-05,-0.0042976549033632945,0.019070732643469656,0.00010176930406548332
2020-11-06,-0.010829634339677282,-0.02043357879255558,-0.005391249495674567
2020-11-09,0.024048443293729866,0.028663840573873067,0.008579600309501795
2020-11-10,0.021194350291952286,-0.002112018109688439,-0.007147662050176281
2020-11-11,0.0061440651099981345,0.010030922844656663,-0.0010959465263602017
2020-11-12,0.026669475526540705,0.04558327027256197,0.007474456225745357
2020-11-13,0.011588464691569409,-0.02993089470501938,0.0047909157623737195
2020-11-16,-0.001350014146847161,-0.008158256241968491,0.0018049657902217116
2020-11-17,0.00151519078737419,0.0017526285444605639,0.012002112651123914
2020-11-18,0.02519830329644015,0.0070457554138232,0.014842712255068016
2020-11-19,-0.024536829816928847,0.006611762437243578,-0.010270798919741203
2020-11-20,0.011791783426075458,0.01679806588971308,0.013383776024755621
2020-11-23,-0.011776400622944163,-0.020818444358040786,-0.004012979422662077
2020-11-24,-0.02283523387410069,0.0029825676501267764,-0.013634259907026979
2020-11-25,0.012131744332217632,0.00793136952223637,-0.00019916929661163807
2020-11-26,-0.011475105954290188,-0.012324341742668976,0.004962163639923082
2020-11-27,-0.008383945889590854,-0.049995543574124,0.009596736929509991
2020-11-30,-0.011266499995243777,-0.02005458730130194,-0.010903157917858048
2020-12-01,0.005056219089907852,0.016601107395575538,0.01594101683365211
2020-12-02,0.016112149647664272,0.011355129724148788,-0.006823563921612168
2020-12-03,0.02253571773742808,0.018991326118467655,0.0009201616193602578
2020-12-04,0.026202331075343362,0.003825086547297529,0.011029296748383079
2020-12-07,-0.0029342936797723627,0.002814297179413996,0.002937102342856838
2020-12-08,0.0037505164102418363,0.014455261271926863,0.011645245901185496
2020-12-09,-0.017738423192876253,0.01895296397126105,-0.01487819310204627
2020-12-10,0.0029129166177153955,-0.02005440861602271,0.006252065029590051
2020-12-11,-0.02765688644966741,-0.020754416569807633,0.003323277341573775
2020-12-14,0.01497954499144842,-0.008764703433738525,-0.022285626931423032
2020-12-15,-0.01234589444189897,-0.016852091519954947,0.015567551697460873
2020-12-16,-0.008174916538817955,0.0015900574048284466,-0.011413511033601756
2020-12-17,0.0017868814543170514,-0.009314298234381096,-0.004999730611724756
2020-12-18,0.026056751400472384,0.012887492834758388,0.007264122337197091
2020-12-21,-0.009112923920322799,0.005451929774234157,0.010239744099737123
2020-12-22,-0.01984781449330074,-0.015609565679881202,-0.007605495231992389
2020-12-23,0.02564303403325716,0.00866526572972661,0.014276854533359709
2020-12-24,-0.002238045911718105,0.008004359150784717,0.004179665032970053
2020-12-25,0.021024712715921046,-0.0034868678606735652,-0.000635888089034297
2020-12-28,0.027228923421023274,0.016553617594913195,0.00560047831846383
2020-12-29,0.00044102158435312366,-0.03231460155941991,-0.011358692783270126
2020-12-30,0.007300254016303762,0.011858751844323294,7.292723589987567e-06
2020-12-31,-0.008202385262058827,-0.00212928883196164,-0.003911052021124431
2021-01-01,0.006826517157898854,-0.026336558550332165,-0.0034450139728359748
2021-01-04,0.005969905216120597,0.004876164445253494,-0.011498214616195435
2021-01-05,-0.004687759818627987,-0.020282329168936648,0.004821394287801639
2021-01-06,0.0065777455403502865,-0.0014530751518965902,0.012571428993579874
2021-01-07,-0.013382448869023657,-0.020753087877561995,-0.0003693634311102952
2021-01-08,-0.002601310776053137,0.01026826162015189,0.008311726743592427
2021-01-11,-0.003760622898045569,0.0006248175203268562,0.004651072307208226
2021-01-12,-0.011027755682262136,-0.008684391529376136,-0.010308299970449152
2021-01-13,-0.00041392114264038646,-0.01614349435403124,-0.0011367024898363844
2021-01-14,-0.005085571617200569,-0.02311923488572674,-0.01997537349045732
2021-01-15,-0.010678949876581464,0.024330815653343937,0.005817973359658278
2021-01-18,0.004855203843221178,-0.011186966869242818,-0.020686282906787173
2021-01-19,0.018875325276440227,0.028757594392704384,-0.012251671515935973
2021-01-20,-0.008969191256727344,-0.017184515785843405,-0.0038206495792440652
2021-01-21,-0.004760252421396594,0.006179378030612744,-0.012775185842011311
2021-01-22,0.016919794794185473,0.03719750642569049,0.008540982509611444
2021-01-25,0.003067234670205808,0.006045900928119534,-0.008589789700487759
2021-01-26,-0.0222292007041651,0.008072212439191878,-0.020512794822287458
2021-01-27,0.0007537711763213903,0.016016319764102317,0.0015506022999971685
2021-01-28,-0.0006581095871061977,0.004090775708247851,0.012169195644007785
2021-01-29,-0.010462494109934153,-0.02867529316643833,0.010419268207927131
2021-02-01,-0.007319295073720793,-0.03559910662346258,-0.014657159224701939
2021-02-02,-0.02529905711813541,-0.012524714511176703,0.009628293987210622
2021-02-03,-0.017043166187431447,-0.030616348680440945,-0.01585509497833286
2021-02-04,0.001692182839075106,0.014847257921943524,0.012764648871773619
2021-02-05,0.027763898311366973,0.01844267668779301,-0.010947030717935308
2021-02-08,-0.012301742378035992,-0.022447387785710208,-0.0013400943814549228
2021-02-09,0.009241309174454445,-0.0022179406917957312,0.007695396117383169
2021-02-10,-0.029729895104239505,-0.023102374838843233,-0.01945557306739569
2021-02-11,0.025856738103441156,0.021664124515356882,-0.008054676825689002
2021-02-12,-0.025729584546842005,-0.04614344155467092,0.005181503046766078
2021-02-15,0.009141799435067845,0.018434892635735584,0.008862513052732932
2021-02-16,-0.0007009415403008308,0.01621006801905712,0.01451178431113304
2021-02-17,-0.012662878437371565,-0.02586168552043271,0.01666887574855552
2021-02-18,0.022730767061085722,0.03623429999404425,0.0029590915152231992
2021-02-19,-0.006129500353784818,-0.03217293429366842,0.011581851026663861
2021-02-22,0.007688328198446686,0.009632674600796061,0.013472214570695593
2021-02-23,-0.018502151288482392,-0.019966071423761892,-0.01292115531850724
2021-02-24,0.009599601749461112,-0.011287911987501193,0.010952730614308091
2021-02-25,-0.030745976556163786,-0.015789554051845376,-0.01393062035949176
2021-02-26,0.004913648532709429,-0.011623611563661259,-0.016320151133222778
2021-03-01,-0.00492845232854062,-0.022817701858211456,-0.005107020839830852
2021-03-02,-0.026055043792355233,-0.013681188595967871,-0.01461660631136232
2021-03-03,-0.0034411641541053006,-0.018664030682593886,-0.002336301646080444
2021-03-04,-0.0035232245217305252,0.005198871117920683,0.007118641675748508
2021-03-05,0.01711492949478762,0.00157245091809126,-0.014281257842925886
2021-03-08,0.011097404499855074,-0.03588887091316837,0.011942936256096593
2021-03-09,-0.006531025201554152,0.005410445195256996,0.004205748366551398
2021-03-10,0.005794216045671153,0.01617080498563557,-0.02019290126641444
2021-03-11,-0.003953953785443149,-0.002763812203125351,-0.003697325083913742
2021-03-12,-0.007235335960908066,0.0044156743759357145,-0.0011970124824485407
2021-03-15,0.01029311012495104,0.02176559484900371,-6.066460982029692e-05
2021-03-16,0.006480124062409573,0.03952823625930408,-0.005898952320233079
2021-03-17,0.009563542681528807,0.009730503683555465,-0.0008150101979299155
2021-03-18,0.005824285849262515,0.0021847829032004707,-0.023932617398481997
2021-03-19,-0.006211901498964022,0.007264254385047292,-0.004487753710368377
2021-03-22,0.014112705365908135,0.011752085397363572,0.004507825451026949
2021-03-23,0.0033737869721848462,-0.017626502432850265,-0.0031368363610367535
2021-03-24,-0.001345584259932418,-0.01703031684367913,-0.010037516372745497
2021-03-25,-0.002059817976301903,0.002957920551551136,0.011926619198475394
2021-03-26,0.016359683784262505,-0.0006951477467738547,0.014479062351442903
2021-03-29,0.007906500798618737,0.04708544261871444,0.006109616916165804
2021-03-30,0.013824385227079145,0.026802973903555734,0.017864054151994116
2021-03-31,0.012077615617518475,-0.001061851252949419,0.01839623469727206
2021-04-01,-8.139178145049632e-05,0.0018663561020332228,0.0017720408879665541
2021-04-02,-0.01860297377202349,0.00012322158892741976,-0.008829367530410324
2021-04-05,0.013368553638920222,0.0344570162218928,0.0009667401079229233
2021-04-06,0.006317715485899301,0.0420162781855122,-0.004159490141996229
2021-04-07,-0.033903312643388084,-0.03369129362712636,-0.010012227622396147
2021-04-08,0.0015936329702117774,0.020275236425164586,0.009373021495024865
2021-04-09,-7.140925581802099e-05,-0.007468781068029609,0.005499850216494754
2021-04-12,-0.02760495033980023,0.0011200336883461707,-0.007124734690838497
2021-04-13,0.0021395002125479726,0.0005029769360356971,0.009380840312430389
2021-04-14,0.007320205423477491,-0.01184792022084838,-0.008056632186273862
2021-04-15,-0.004609372873667318,-0.007598518810610003,-0.0021302267453981285
2021-04-16,-0.014286961861533868,-0.022337942859238027,-0.010909988991346422
2021-04-19,0.0060036299034564415,0.027996224829120862,0.011498105559101406
2021-04-20,0.027223141349325714,0.029864392090844433,-0.01659862264166905
2021-04-21,0.012974726355599738,0.011170337179061142,-0.0008955126804984606
2021-04-22,0.004531203692668898,0.02618644875660975,0.010201589936474766
2021-04-23,-0.0011205838006216014,-0.03590352619853162,0.008901159900147096
2021-04-26,0.010684531185528449,-0.012348359823646543,-0.006524335098025739
2021-04-27,0.019118767031313686,0.012799857633677556,0.015573940778233476
2021-04-28,-0.0027831346823144506,-0.018013608039517376,-0.008190960321106137
2021-04-29,0.01589533434798552,0.0169454289137703,0.01630480505390504
2021-04-30,0.003921029042294014,0.025966705901259955,-0.0010800143704469021
2021-05-03,-0.008207773121572769,-0.015030901168141363,-0.010833583423708895
2021-05-04,-0.0006100542998595095,-0.02211937612740145,-0.00572889670581254
2021-05-05,0.021873461142281638,0.006577078204003606,-0.004544894202579191
2021-05-06,0.006929604857985063,0.0038493026413676827,0.004278284205617768
2021-05-07,-0.025206949715164545,-0.008305640257833804,-0.009276110173191639
2021-05-10,-0.0011964416827170894,-0.0067490596145627895,0.005894505715757422
2021-05-11,0.023874889004986258,0.0155637694326103,0.013226073872455973
2021-05-12,-0.011186763961917558,-0.0071348789143036925,-0.0020890451589884508
2021-05-13,-0.012918718587399024,-0.024948862028283277,-0.0014676139953397002
2021-05-14,-0.018050878812738775,0.002979669561616213,-0.009075229405287965
2021-05-17,-0.010781561784832153,-0.010282679062678532,-0.0039767083255797635
2021-05-18,-0.017660237825856597,0.009988316522640477,0.0005085370990721308
2021-05-19,0.01762669968225978,0.024272224895163643,0.0042070092767859425
2021-05-20,0.0015733636361986477,0.007148217620720425,0.007881940281114826
2021-05-21,-0.010910562762292053,-0.012982907685546038,-0.005089161050650913
2021-05-24,-0.009277444105246384,0.02537400258983141,0.004340529823971606
2021-05-25,0.0020673585514537586,0.02577137143593339,0.00307185134280442
2021-05-26,0.02060201540065997,0.023440208093237866,-0.0017345397791808433
2021-05-27,0.00823332090298412,0.02500383107376038,-0.006862466610061898
2021-05-28,0.009726655515568085,-0.0112046649151014,0.011542354747214403
2021-05-31,-0.009201923464623566,-0.005326497998265853,-0.005682628350870255
2021-06-01,-0.0016923985955704466,-0.0008058042301846741,0.0007289247886945983
2021-06-02,0.033627423875768774,0.01401897440956824,-0.001236856538302244
2021-06-03,0.012545407403610957,-0.0005650652774116978,-0.0028214076109446106
2021-06-04,-0.02061653871059306,-0.011616130566367285,-0.015387208094941339
2021-06-07,0.03677710535937305,0.0407733233270797,-0.0004445288451254129
2021-06-08,0.013297633584492596,0.011217817213613665,0.0075983665678174845
2021-06-09,-0.006173568818902687,-0.021563785752129392,0.007453208739033537
2021-06-10,0.0016096453729501766,0.01208217135162106,0.00680218185536369
2021-06-11,0.005452023904750645,-0.017982517445077444,-0.004926609280822982
2021-06-14,0.00010835419844512016,0.029525746044927536,-0.007222477793602497
2021-06-15,-0.009595524223931423,0.010196100121798488,-0.006916375361986634
2021-06-16,0.006392093534230474,-0.015743779340451392,-0.0029002232405283906
2021-06-17,-0.015009032881816244,-0.002514798971987204,-0.01307246051251522
2021-06-18,-0.0040883200498081935,0.0029587394776749783,-0.010260789128194397
2021-06-21,-0.012087951604080594,0.002188278267368962,-0.00441335898081308
2021-06-22,0.003913380306634972,0.0018266656506959618,0.008526046474630717
2021-06-23,-0.00908865513852643,0.0027012651841055884,0.005816122433768376
2021-06-24,-0.010537958310770899,0.0030612994035667004,-0.003249840297597363
2021-06-25,-0.015188589830642231,0.02677427884539995,-0.018119581829503933
