date,STOCK_01,STOCK_02,STOCK_03,STOCK_04,STOCK_05,STOCK_06,STOCK_07,STOCK_08,STOCK_09,STOCK_10,STOCK_11,STOCK_12,STOCK_13,STOCK_14,STOCK_15
2020-01-24,0.001970466018098101,-0.022964859739787985,-0.0008346052728930298,0.011984288772285395,-0.020322472212749985,0.007652266798223327,0.02194701907068731,0.006248617614463626,0.00807663172863328,-0.005892110484301044,-0.006589104505196831,0.015955445515774092,0.028112317513011475,0.0009890663194392648,-0.02247998474345097
2020-01-27,-0.0020748373294004344,0.00753279658844643,-0.003564551742808572,-0.010262046662638245,0.015585073529317126,0.012338607805724582,-0.0029823113565084726,-0.0014194629242102273,0.0009987916716062725,0.019662665265789126,0.012347764918605538,0.011631681831103845,-0.027756718585939717,0.006661195303198766,-0.03036844968903513
2020-01-28,0.007089520289572093,0.009391201582590806,0.0011293172080929612,-0.015140989539182987,0.0042016235759285495,0.045308846805002995,0.008790634021194196,0.01191138532302437,-0.005603109424756962,0.003697604483596461,0.0011177113458959958,0.004154255084848253,-0.013614789996446719,-0.003211390671878257,-0.016264177860779615
2020-01-29,0.002513038495206476,0.008455221179509705,0.005344536962702261,-0.006279074269052038,-0.010464394851925296,0.00831979998640148,0.009503404890088045,-0.019353644103851465,0.022438618853686886,0.0004638138378487052,-0.009154728359700964,-5.250035065143695e-05,-0.005487382152600212,0.006173738975741469,0.005039652859770691
2020-01-30,-0.004017444377633839,0.009444432287385129,-0.0018079248281244555,0.01569050991886835,-0.002431730319801598,-0.008558034291488287,-0.020312896341801796,0.002187579113750739,0.019192835852377264,0.010770902667542845,-0.0018585952699563656,0.01752516250888232,-0.012086456753973199,0.0015801799120829596,-0.004798957777879458
2020-01-31,0.0054174139928242,-0.01849654024503602,0.0027768191833694496,-0.010732544578116435,-0.012562548996970735,0.024981867325905044,0.005216375523834722,-0.012665034634801824,-0.0177996772383079,-0.0090292720022351,0.006661962290458454,-0.003101212880023995,0.01774355928721427,-0.0073468196136057705,0.009881577853118821
2020-02-03,-0.007642470161822521,-0.02454734352991202,-0.018702286354908424,-0.012848010756361331,0.01265580961089999,-0.014317605139785975,-0.014125603466692355,0.0021733815809599323,-0.006478603986838235,0.00115520648376391,0.007954539123573242,0.01475289012561259,-0.009721954532557258,-0.00931039057732708,0.010333221557159765
2020-02-04,0.005779205159960615,-0.006555876575523924,-0.0026936956280563485,-0.011388870154690091,-0.0037889761219792218,0.006954932038289575,-0.003263347916164069,0.0029643255849051103,-0.012067303713984946,0.006945746276589336,0.0033020199059083373,0.001132461830404377,-0.01423401803886896,0.011093828343452126,0.00359765713558119
2020-02-05,-0.015443782195450083,-0.0013154137970617218,-0.0006584850068767042,-0.014798310932721772,-0.02096556039067722,0.014652933272869316,0.002195585931949819,-0.0058220091788787716,0.00199532418032155,-0.013749893186142581,-0.002061761308359201,0.0033033447311277887,-0.014588684317961929,0.00796577439802552,0.00031477543096536945
2020-02-06,-0.005577364520593246,0.00022748034634317876,0.0024362202593584273,0.00027621096358711997,-0.012311181671270365,-0.005865306688753329,-0.017842447743128133,-0.016862607987819123,-0.00635318418918441,-0.013320298178557885,-0.0049627161019265035,0.008843325642113369,0.006575897490575571,0.00027828991245081096,0.004106817127604429
2020-02-07,0.0007312103761239004,0.02042439931606232,0.001119064581910153,0.005416123125594857,-0.017008834888917704,-5.335972312621971e-05,0.006053229629599202,0.01720552486396621,-0.006507074276073906,0.014812905992662278,0.01822663763583456,0.007630772425582126,-0.032169669715782195,-0.00014609293638714817,0.028122299596078554
2020-02-10,-0.007689836977252774,-0.005951909976078348,-0.007387727934848826,-0.02246289324875271,0.0071458839360819286,-0.003619372820329456,0.011269233288176214,-0.009985664157355285,-0.006031124846721189,-0.004217324211058984,-0.011657167060975106,-0.010777328336111194,-0.0057137194774873265,0.002082212335765757,0.0008594948594644919
2020-02-11,0.009084882910632343,0.002159469981879471,0.020021298844700126,-0.004945542128564272,-0.009712418040952884,-0.008238784389960115,0.0018724160886992032,0.012497120028394886,-0.01514717956550094,-0.002262169119821875,0.007265824420675863,-0.013980296876472493,0.00052881290961002,0.006088009607439648,-0.039184026591738884
2020-02-12,0.010479705373318082,0.001795605062141101,0.018015571812101408,0.010723020395138732,0.009863003381313887,0.012410006036713673,0.008020144043358705,-0.005975221936641055,-0.0027346016363648975,-0.013060234502393351,0.007410549223875545,0.004321424904530048,0.00741214037962651,-0.0037489203552900216,-0.003592901217352599
2020-02-13,0.0017301294720796954,0.00992390519091196,0.00884078329654336,0.009404314226262764,0.00760550425280428,-0.009827840893676016,0.019294015992824366,0.014952860503304313,0.01698640457360595,-0.007179534209562729,0.0038811410873674196,0.013872453468826401,-0.0012798262080376689,-0.004645179986891595,0.009285772403099418
2020-02-14,-0.0008646761539141477,0.002009525533082477,0.009075073981065471,0.0014165210213466714,0.014617226067878627,-0.010919448814975863,0.0069389425558043305,-0.001513148936609408,0.0008241132016912281,-0.009664465900751925,0.0037755218434405726,-0.0006050745973914847,0.016427251498804498,0.004628550161327511,-0.0009908876350284935
2020-02-17,0.0097805716036799,0.0030649093927845295,0.013026381674783039,-0.005085990176748833,0.001704984750596962,0.0045445416292164646,-0.006083116501138213,0.008737829491821824,0.00697341963012241,0.008615687962185484,0.0016488023887029077,0.00040605591097212955,-0.005933434473921629,0.006123913481433726,-0.0076356999157934325
2020-02-18,-0.00198217717143201,-0.0018038979541036581,-0.0003596371231935817,0.01147772850607764,-0.006903533467024589,0.00880017646423389,-0.01058847062088451,-0.014176548142513418,-0.00525873787165132,0.0019588687904542384,0.013632749544140696,-0.0028346628499317755,0.0055429857545636774,0.021709246168406537,0.02770304332066624
2020-02-19,0.009527739054681083,-0.0024534939025838013,0.008126821118398238,0.02477201955047381,-0.01733676355118585,0.005285097117993425,0.01197773596219767,0.01765387759742455,0.0029367964704077603,0.017702460302988516,0.01056188102571572,0.006466929466155111,0.003136659013592364,-0.0016577115939419595,-0.01851102659279301
2020-02-20,-0.005406198770986222,0.019850961148028756,0.003890577062025768,0.01270582955901135,0.009625442878078335,0.009917418424644562,0.011690630160428239,0.0019435855273922096,0.010699043159758793,0.0076935896970391476,-0.006815218463819481,0.008281814185857276,0.02611437884651483,-0.012290420064607885,-0.0338134770702843
2020-02-21,0.001662780363069131,0.0035558617692321376,0.00387788900351939,0.00011477124625172599,-0.01679988455299129,-0.015785938330626182,-0.00900079275686186,0.004529903685262337,0.006253713806938902,0.01875994099948596,0.015581097090827905,0.021819198002170526,-0.0016288980863802263,0.009457256653336908,-0.0017938286463008348
2020-02-24,0.0015940677679799073,-0.007482566375907844,-0.0019076768715497326,-0.0027797398106512816,0.01408880206911358,-0.012723252844294678,0.001412119645787966,0.007982816009589676,-0.0019378687512902845,-0.0018618485439535943,0.00652666526375748,0.016589496822349697,-0.013145869194303082,-0.0030171589595314285,0.020595288881819444
2020-02-25,-0.02144227851346592,0.009456911361074669,-0.0060215718812797565,0.019513184207610737,-0.002832358661323202,0.002319089334341703,-0.005723583808816153,0.012930096581448858,0.006581520948299358,-0.0018754997754854305,0.006446641237356021,0.0034095104888474783,0.035561239350752484,0.003785473425639515,0.007418074112177977
2020-02-26,-0.0018152830793808858,0.003812986407806586,0.008599686587947417,-0.024405423100054127,-0.004287640776095947,-0.023022169462811094,0.008701687860869244,-0.015311933358985081,-0.000755176415147001,-0.0010014024417875486,0.001011417237862273,-0.005089967459534381,0.006396486179808025,-0.016211636434438723,0.013695545778072424
2020-02-27,0.0060313319382270985,0.006343393513717092,-0.0052103422103200354,-0.015326544410311008,-0.004910146542541806,0.007128503499439878,0.0002217516003309936,0.010758567511227996,-0.006655649397843937,0.011574555358683044,-0.0002581646084762264,0.00883528831977637,0.023302200064454583,1.746009000759411e-05,-0.011371974738936304
2020-02-28,0.014553163638933725,0.01534914945476393,0.021615178047230166,-0.006630934569941285,-0.004186168579560169,-0.03747730701762159,-0.010596445441347862,-0.008832926934017066,-0.011379228374899715,-0.010298541002355084,0.0025506295561927464,0.010050893812152968,-0.009828141535466555,-0.004491455056754599,0.004741191146423071
2020-03-02,0.0029013038003068868,0.0031281929091199825,-0.002734858677984617,0.001359297493147764,0.001332457612742609,-0.0037924303713297637,0.0056563491356135965,0.014528642495561015,0.0008794827620792435,0.0015140877313170214,-0.01677182843428318,-0.008056625964291117,0.007483000018739625,-0.0013609601518741726,0.0011282503403303634
2020-03-03,0.0012185939104002847,0.0047229636488651215,0.0061129481518229,-0.015062871793814572,0.005022828723874569,-0.0009147356586555496,-0.009826454276220562,-0.0015240200464025724,0.006142696876964655,-0.01775087533565661,-0.0066952590654983015,-0.007699714344000107,0.01084413856484047,0.013652190328553608,0.016284010743997584
2020-03-04,-0.0013840986814922425,-0.008560098469118566,-0.0015196105494367038,-0.003305681370715839,-0.01406777235327496,-0.01444057122606832,0.018937197554409178,0.0068388269667703765,-0.006662764736483142,-0.01909394397164951,-0.01191714338909901,0.006165396701671078,0.002717410272082956,0.008298532721380385,-0.020619034720441205
2020-03-05,-0.011332962048140794,-0.013050484855135018,-0.0069250605871749105,-0.017284652394182767,0.00026240516647214396,0.014292056121243504,-0.009948488061523255,-0.0031648564621029347,-0.010603989017691934,0.004931996619965625,-0.0005272881343097811,-0.006004462291649838,0.01274159880414759,-0.008458894619514174,0.0074096586351860795
2020-03-06,-0.0004460543486702511,0.003775055315833486,0.016624152469593464,0.0053229605371300625,-0.01598601442017636,-0.01812824961398242,-0.0056996983048680705,0.009744728197519504,0.0038866651793352555,-0.0071631290634291325,0.007991653058379261,-0.0078575225479996,-0.008296432702837073,-0.012039190293887149,-0.015509981540278507
2020-03-09,0.00017115377349769299,-0.008458487462114824,-0.0075535368534896535,0.020719297334395356,0.01569913980196619,-0.009364935710355808,0.016120614792721647,-0.009810791508795701,0.0075540993205402175,0.0020344064897231144,0.00566995423972417,-0.0003707663827772515,-0.003309153929676254,-0.007591498610371456,0.004064587102234748
2020-03-10,-0.007503367918709146,-0.008876920813829625,0.015563172141998984,0.01242776221678115,-0.005186812561798003,0.020860264254938376,-0.002882695433244427,-0.014716178579171672,0.01930583112298872,0.008544244846025159,0.0077532568550629675,0.018856772147522627,0.014418810516405745,-0.004991032633983201,0.010328031395448453
2020-03-11,-0.0036723558404411624,0.009534470888058281,0.007176433597655761,-0.0060965702005432495,0.00025756879445466244,0.018646852836955805,-0.017113063882291044,-0.007267655221440075,-0.008428501689201813,-0.003696583820451612,0.0010028734712096191,-0.004840845389547646,-0.0008595390305112885,-0.0016570693841072423,-0.002832575179976402
2020-03-12,-0.002100832975303146,-0.0022533663120383133,0.004705493743136321,-0.016656590146675233,-0.006872711787172625,-0.00930240033429026,-0.0024560341476539817,-0.006338250152745526,-0.02232361683359281,-0.0019465370291419997,-0.003613677483199822,0.003975438492822895,0.015408233204732542,0.008398618520524915,0.005915594959672209
2020-03-13,0.010705812871424558,-0.003324029116471957,0.008873995613026575,0.026446390189117194,0.01604625768789041,0.0056873773399960656,-0.012664566705961585,-0.008499638523970104,-0.00021470669926421137,-0.016720825472051195,0.008412798927881745,0.0044307290637792445,-0.013283888319739725,-0.00449960917648259,-0.027615529386660575
2020-03-16,0.01022714787235695,0.0028898328238408377,0.010666459979160643,0.017337877823763736,0.0019198959644119505,0.01926781717996458,0.007991670544884177,0.02307527839777359,0.010190496272705352,0.011843737113912706,-0.0031942544899506565,-0.0001080590378411087,-0.005529103971599313,-0.004880158966878412,0.005259789978509492
2020-03-17,0.0029310123731375887,0.01349123598393883,0.008348743822883621,-0.00887522395819045,-0.00556198285746785,-0.014860208103013018,0.007009038592135072,-0.004470405754339656,0.01129577455058369,0.006220207387587957,0.0016912503889339671,0.0012066880343538171,0.0065358023482048515,0.0013471914560729162,0.019948806228517312
2020-03-18,0.00957030907450008,0.008452953039603792,0.004874348684996663,-0.005220272043812232,0.009479169171979503,0.01051459291912229,-0.011984521219165857,0.00036384203702320846,-0.01096220555821071,-0.0039048525311762795,-0.0021863821454529224,0.0095952019000491,-0.009685401854588613,-0.0018977302606591902,0.008458881853896903
2020-03-19,-0.009172616736859,-0.009224721918502092,0.00536722327523555,-0.0022228545743273732,0.0005117058317766769,-0.020292912215332273,0.0015097425353041546,0.02113693290766981,-0.012141997366909069,-0.012684077928842711,0.0037725055020114517,-0.015150066572812251,0.027627922228330676,0.016402947751536254,-0.010046596317620839
2020-03-20,0.0003560921750560496,0.008592128852259424,0.0025450547775561286,-0.009122857341944375,-0.0036386702000108565,-0.006105591955987585,-0.014949891716862335,-0.012408700936246035,0.008572293160011936,-0.0008260925882987605,-0.003492779889670479,-0.017036974976780295,0.013274566477483167,-0.0018889603501954693,0.0005563358578877329
2020-03-23,-0.0018699884582935998,0.009683253367112066,-0.014956583382651573,-0.014681451594173457,0.008771516692099156,0.018090495398401064,-0.006291328852924286,-0.01378704087739911,-0.00997143825686881,0.005048506317471082,0.011117174794249573,-0.0028356948749434234,-0.016743778021853225,-0.006288369925640508,-0.03653363618343241
2020-03-24,0.0008374774445533567,-0.0013230451616395719,0.010521707871646123,-0.010281040332983061,-0.013192740890881368,0.02389805040689009,0.0136048758947619,0.013710697926300993,0.011312876643974111,0.004569136641606718,-0.004509731452503268,0.004286213099983693,-0.001437531506133197,0.012534174421181803,0.018763497599751242
2020-03-25,-0.00394805134478252,-0.0045127959122238,0.003047483665720978,-0.014213394952147199,0.00037514867167149203,-0.02822906386835022,-0.0010757513397274695,-0.011823971927481783,-0.00401625968670839,0.004118712090191545,-0.00845669404946259,0.0190248279217049,0.0027365274770140445,-0.004171039393250359,0.006967600137364995
2020-03-26,0.003169392750723956,-0.019784173143146157,0.0035438408393827408,0.014825994365158175,-0.010257739185284116,-0.009744804493213466,0.005066146350812238,0.0008080602510541726,-0.0009761486308448831,0.006065365480421296,0.008980128647107856,-0.0018706373184975082,-0.02241432367530959,-0.003918559394144905,0.001170183972952238
2020-03-27,0.014181944067462171,-0.00018714806763105878,-0.008619547032674575,-0.002741992445476868,0.005120645740930544,0.011217779855492922,0.009427311801268446,0.0023604118719574613,-0.0033082882314716643,-0.009093768448116215,-0.009017268056157697,-0.010746382678142173,-0.020006935547529962,-0.006760119410696507,0.0016474052806969793
2020-03-30,-0.0048393259751933464,0.002528546997350374,0.007392654587920227,-0.006537475503133082,0.004714500454039885,0.001409572783145319,-0.005868717109590196,-0.004559123692002103,-0.016138306612956663,0.0005733115645682705,0.004545215970279286,0.02051216801434738,-0.012766315752504516,0.00473275307251435,0.006830058840186662
2020-03-31,-0.010344016057639528,0.0025473800991044227,-0.008886821375480448,-0.016516087185510963,-0.005512910606168641,-0.020187954186285374,0.006606726117242845,0.0260382839278219,0.009455182237177274,0.0029124290507516254,-0.0068632945535919915,-0.006626506271591834,-0.0075748086534285445,0.00035698432270083857,0.009074234014979475
2020-04-01,0.0015043302327977163,-0.0053119043643253955,-0.0037832305796065635,-0.003438150704170983,-0.00449101304675178,-0.0074993597209755325,0.004004026477452999,-0.02338508071618301,-0.002347958150489309,-6.236671633767549e-06,0.010954246975263603,0.007250676925915748,-0.01847928432321964,0.010942452780625212,-0.012414408228595833
2020-04-02,-6.665424605939386e-05,-0.005850616455436232,0.007380594471403364,0.003939926749335714,0.0022449844473562,0.0007251431712804171,0.010998366819533117,0.007635862540668961,0.005283212790809481,0.003850482007322231,-0.008918022055008355,0.021479387241680633,-0.004222571224144295,0.010545094810662936,0.006947942659708957
2020-04-03,0.0005228774109887187,0.005789905617272703,0.006505554324013253,0.00754505965122236,0.007854470457521806,0.010954587333938521,0.007864923265945937,0.010982979770258814,-0.005013826659289568,-0.0044346716892574274,0.005462442640697666,0.00221280391458554,-0.01142743438551928,-0.012800533819250975,0.0031794101299370916
2020-04-06,0.0008485776292542275,0.020053987612298582,-0.00042476715508529573,0.0018561685371536836,-0.00754035157768503,-0.02701267400700357,-0.004607734571279033,-0.015841924136844737,0.02287441332351408,0.00531827692402838,-0.013317380800746627,0.004214558894193051,-0.018381050565487504,0.0068726992724324545,-0.02225799390796365
2020-04-07,-0.001460313028795922,0.014307063966247277,-0.001680126339706834,0.016765297793236465,0.002122912576000591,0.004327836377030856,-0.007492337470373935,-0.01703639062318715,0.010658167798507992,-0.008789620163444062,0.0024106001912620957,0.0001343304930203183,-0.0007597554926717404,-0.009603594742498533,-0.009613971271394356
2020-04-08,-0.0012579999233152323,0.014584811997209363,0.005661220990351933,0.010431188393955614,-0.003574896420566034,-0.017685471991719184,-0.005991313918970314,-0.00904680644295267,-0.0301188242385554,0.021899306649456374,0.01344086694293771,0.00397617429425262,0.005373672319767775,0.01827498589418083,-0.004820457368837492
2020-04-09,0.005282878600645576,-0.001989236797449888,0.006040084740899613,-0.011303401499785079,-0.006933054151937624,-0.016082401528963435,-0.015881163725109823,0.010547904831842468,0.0004534581013535911,0.015985934845630198,0.009804401562488045,-0.0027802493352653912,0.0031673441041320735,-0.009068570611394013,0.00541312569097396
2020-04-10,0.0006197921060589236,0.005753381653891271,0.0016976782966938726,0.014668988830026432,-0.0021443195623829445,-0.02057326530867423,-0.0007677755658599087,-0.007826703382879838,-0.013426679995349971,0.0036043632863512025,-0.011802235914466965,-0.011640076639523938,-0.0013196745046287984,-0.008357753348213516,0.01222711125300348
2020-04-13,0.0012539706764877728,0.011253135859002205,-0.0038892125194202017,0.002634092665520283,0.003454292857032209,-0.0005718725390835253,0.01655657629240842,0.010493470783077805,0.012220526926811486,-0.003535691496709406,-0.008224239116856989,-0.019888576300483546,0.004053544036190365,-0.004938444533159455,-0.02050922366669638
2020-04-14,0.007095364852340348,-0.01147576320685552,0.0002884093610573736,-0.024897954026496548,-0.01244349671505501,-0.0032203201429625416,0.02842330393793934,0.011993020782784658,0.0015822391536266017,-0.019438824094936077,0.001840780630757588,0.020871658466032155,-0.0008021853172707704,0.0008412327371400353,0.002899750960417256
2020-04-15,0.008068494795460505,-0.0017295634550834331,-0.007255041529517182,-0.005965997412977827,-0.0026308682013157164,0.00860009131871581,-0.010226318614604196,-0.001061419683751444,0.014943713885766617,0.011037316826656816,0.008762180025859304,0.005275770989198995,-0.01581271665130536,0.008497201250384194,-0.016639197254592192
2020-04-16,-0.003910352060653882,-0.011520520579344246,0.0038664429855441557,-0.01096072019233357,0.006560989642908165,0.0003453783375854373,-0.010783541658972816,0.030163530491610212,-0.014280000059424224,-0.013093127192752869,0.0024124091320676636,-0.004703364022559597,-0.01908268934237275,0.013850278168489256,-0.013538029786625863
2020-04-17,-0.0034018407846686033,-0.004147546299962428,-0.017206309532758167,0.0019705917979039905,-0.0034526788539952567,-0.012447999828195258,0.000305469625731392,0.029939749353807183,-0.0005175221552863052,0.008927278449943262,0.006324967952457928,0.011240417291310568,-0.021714189568526495,-0.004248412039750802,0.0014088195225722207
2020-04-20,-0.010072192886240196,-0.0016378304022069317,-0.0008278454651675104,-0.00694128011799666,-0.011291732123784958,0.004657881340004402,0.005640188551370683,0.013146988325993793,0.009117766426594906,0.012824534812153846,0.00989040279877338,0.0035699312812316063,-0.001140943295439376,-0.009841759657367825,0.008669280106556522
2020-04-21,0.00454575781610766,-0.019906605504422997,-0.007580785520902276,-0.01071831413797453,-0.01582832385395211,0.008549389019728319,-0.0073695537975527175,-0.0029154157317131803,-0.03026254488554598,0.0035470425223286233,0.0007567321133961407,9.539981647707695e-05,-0.011550366918900117,-0.0019337411553026567,-0.01787642502503931
2020-04-22,-0.0052955246652222595,0.004851250599010013,0.00809137194249013,0.0031241210267916645,0.001524268836524458,0.0036874592515600897,-0.0069473933238324405,-0.0044958099914593755,0.005955512315717055,0.005933755035747884,0.007407519263480305,-0.003990910256329025,-0.02627017805037195,-0.006471415903643702,0.002147212302476657
2020-04-23,0.0009694222731128754,-0.0020616331367024785,-0.012495524555981727,-0.004181101363482871,0.008989534802909495,-0.005487921276268862,0.004647785452724024,-0.029664253937429833,-0.005813470113620806,-0.009085722459012466,-0.004859289375657463,-0.016018826773846875,0.009105501190018404,-0.0066436572850334386,0.007817907597766544
2020-04-24,-0.006460315811218644,0.011237689649689306,0.004732423405906182,-0.006136137224766538,0.012060041040057654,-0.017239436088344384,0.0007778327215945735,0.0034207129563457433,-0.0002568207956454888,0.008343287324163487,0.005661234536782002,0.0073326849032475236,-0.004187193635055613,-0.004585460604967407,-0.017862309720687218
2020-04-27,-6.043303560536017e-05,-0.007012777479735194,0.004727757421647876,0.0032588032060823307,-0.0020537274008018253,-0.006043244526881448,-0.0052600045779947775,0.012689590578460754,0.0032464966682261695,0.01361920796254006,-0.0001255319088211748,-0.00012483932852872263,0.007468749343208499,-0.009679898038901293,-0.0032981997807270363
2020-04-28,-0.00938029271478821,-0.01644563476043591,-0.004156923568202126,-0.008136195791229095,0.008415589854214357,-0.022566816205268802,-0.0026486936284444203,0.004123916369393256,0.021972913926240012,0.0029491871871884894,-0.006848880054890523,0.009478354686613205,-0.004642267787725572,0.01234294200228307,-0.008635204093701056
2020-04-29,-0.0036819350151632195,0.01274959009156038,-0.013927338652139035,0.001705143139671559,-0.005755945971012611,0.002959830743590343,0.006826741211884976,-0.024515620828120276,-0.004345782672806352,0.003980977993510174,0.005200773701397075,0.024859479386422117,-0.015192168893547773,0.011786975933513926,0.016851691832134346
2020-04-30,0.009559968965806019,0.0028184565794115825,-0.0015909786487517872,0.0007722521577101791,-0.00823422306633843,0.007036415248732971,-0.0059979536403361585,-0.011218072624746044,3.6473426559749844e-05,0.003339318515930139,0.001791567380246783,0.0024663667695263972,-0.002883884625644707,0.005922053676069736,-0.008940817266726568
2020-05-01,-0.015821515925494925,0.009168099993311824,0.010058495423126514,-0.013370081056252916,-0.00837713069998098,0.013392213184484594,-0.004492915248486224,0.03063887321368333,0.011328734878193176,-0.003979109091202251,-0.004195230106607456,-0.017570128952884727,0.008895045253234455,-0.0037296300543768505,0.011771184192150388
2020-05-04,0.002197468687464464,-0.013446556864879625,0.007677888603603769,-0.021373198870416287,-0.011578675869556212,-0.003942721625043459,0.004806692546991611,0.010233401679122003,0.0010674644426540646,-0.007275325781242701,-0.0063640238889758685,-0.010922387512154725,0.02515284562377672,0.0065701260695422885,-0.006060985372784653
2020-05-05,0.0074588024626466585,0.016029476909284603,-0.0037393411573481876,-0.003182272702479545,0.0024868925689123128,-0.00506972283569817,0.0015212407373518249,0.0020063748831442635,-0.006207024961941157,0.008784988167612149,-0.0033620800921995504,0.011615562322884363,0.004310839063888813,0.005938670029862346,0.024353440907305506
2020-05-06,0.005034202429801444,0.0003025064257155438,0.001748177914008357,0.0003595785776842451,0.006386262924317087,-0.021063437308607675,0.008159807797754616,-0.0016413571813988837,0.010001085375900614,0.0047199497492379046,-0.020132006550141485,-0.004230423179816665,-0.04348434843313495,0.00748631733536994,-0.04862445867091135
